,idProject,nameProject,productionClass,testCase,SimilaritiesCoefficient,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
54,21.0,c2mon,AbstractTagFacade,cern.c2mon.server.cache.datatag.abstracttagfacadetest.testinvalidupdatefilteredout2,0.7993612361053659,0.2006387638946341,False,False,False
55,21.0,c2mon,DataTagCache,cern.c2mon.server.cache.datatag.datatagcachetest.testcacheloading,0.5004733633956177,0.4995266366043823,False,True,False
56,21.0,c2mon,DataTagCache,cern.c2mon.server.cache.datatag.datatagcachetest.testwritelockwithnull,0.494335999939429,0.505664000060571,False,False,False
57,21.0,c2mon,DataTagFacadeImpl,cern.c2mon.server.cache.datatag.datatagfacadeimpltest.testcreatecacheobjectforsubequipment,0.5237169195672272,0.4762830804327728,False,False,False
58,21.0,c2mon,AlarmMapper,cern.c2mon.server.cache.dbaccess.alarmmappertest.testgetall,0.4762052161746981,0.5237947838253019,False,False,False
59,21.0,c2mon,AliveTimerMapper,cern.c2mon.server.cache.dbaccess.alivetimermappertest.testretrieveprocessalive,0.3661799654191235,0.6338200345808764,True,False,False
60,21.0,c2mon,CommandTagMapper,cern.c2mon.server.cache.dbaccess.commandtagmappertest.testgetcommandtag,0.5410908957912399,0.4589091042087601,False,False,False
61,21.0,c2mon,CommandTagMapper,cern.c2mon.server.cache.dbaccess.commandtagmappertest.testupdate,0.4394669801815156,0.5605330198184844,False,False,False
62,21.0,c2mon,ControlTagMapper,cern.c2mon.server.cache.dbaccess.controltagmappertest.testisindb,0.4061041749860605,0.5938958250139394,False,False,False
63,21.0,c2mon,ControlTagMapper,cern.c2mon.server.cache.dbaccess.controltagmappertest.testupdatecontroltag,0.3931845320925753,0.6068154679074247,True,False,False
64,21.0,c2mon,DataTagMapper,cern.c2mon.server.cache.dbaccess.datatagmappertest.testupdatedatatag,0.5457431485864428,0.4542568514135572,False,True,False
70,21.0,c2mon,EquipmentMapper,cern.c2mon.server.cache.dbaccess.equipmentmappertest.testinsertandretrieve,0.4739982465375831,0.5260017534624168,False,False,False
71,21.0,c2mon,EquipmentMapper,cern.c2mon.server.cache.dbaccess.equipmentmappertest.testupdate,0.430744060099983,0.569255939900017,False,False,False
73,21.0,c2mon,ProcessMapper,cern.c2mon.server.cache.dbaccess.processmappertest.testisindb,0.3994607659735625,0.6005392340264375,True,False,False
74,21.0,c2mon,ProcessMapper,cern.c2mon.server.cache.dbaccess.processmappertest.testnotindb,0.3878049696388116,0.6121950303611884,True,False,False
76,21.0,c2mon,RuleTagMapper,cern.c2mon.server.cache.dbaccess.ruletagmappertest.testnotindb,0.470841040324545,0.5291589596754549,False,False,False
79,21.0,c2mon,SubEquipmentMapper,cern.c2mon.server.cache.dbaccess.subequipmentmappertest.testselectsubequipmentsbyequipment,0.579820874814808,0.4201791251851919,False,False,False
82,21.0,c2mon,CacheRegistrationService,cern.c2mon.server.cache.listener.cacheregistrationservicetest.testregisteronmultiplethreads,0.4331117642204371,0.5668882357795628,False,False,False
86,21.0,c2mon,RuleTagCache,cern.c2mon.server.cache.rule.ruletagcachetest.testgetcopy,0.4575284180591276,0.5424715819408724,False,False,False
87,21.0,c2mon,RuleTagCache,cern.c2mon.server.cache.rule.ruletagcachetest.testgettagbyname,0.5959203644490417,0.4040796355509582,False,False,False
90,21.0,c2mon,MetadataUtils,cern.c2mon.server.cache.util.metadatautilstest.testemptyclientmetadata,0.89454015372923,0.1054598462707699,False,False,False
91,21.0,c2mon,MetadataUtils,cern.c2mon.server.cache.util.metadatautilstest.testupdatewithnullmetadataproperty,0.9315714923831664,0.0684285076168336,False,False,False
94,21.0,c2mon,TagValuePublisher,cern.c2mon.server.client.publish.tagvaluepublishertest.testrepublication,0.5352877351558205,0.4647122648441795,False,False,False
96,21.0,c2mon,ClientRequestMessageConverter,cern.c2mon.server.client.request.clientrequestmessageconvertertest.testconfigurationreportmessageconversion,0.871391724854364,0.128608275145636,False,False,False
97,21.0,c2mon,ClientRequestMessageConverter,cern.c2mon.server.client.request.clientrequestmessageconvertertest.testprocessnamesmessageconversion,0.856403058266046,0.143596941733954,False,False,False
98,21.0,c2mon,ClientRequestMessageConverter,cern.c2mon.server.client.request.clientrequestmessageconvertertest.testtagconfigmessageconversion,0.8918260418044821,0.1081739581955179,False,False,False
105,21.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testprocesslistconverter,0.1383955049845403,0.8616044950154597,True,False,False
106,21.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testremovecommand,0.4565951455214883,0.5434048544785117,False,False,False
109,21.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testremovesubequipment,0.438170219555981,0.561829780444019,False,True,False
110,21.0,c2mon,DataTagConfigTransactedImpl,cern.c2mon.server.configuration.handler.transacted.datatagconfigtransactedimpltest.testnotemptyupdatedatatag,0.8743498040666285,0.1256501959333714,False,False,False
111,21.0,c2mon,DataTagConfigTransactedImpl,cern.c2mon.server.configuration.handler.transacted.datatagconfigtransactedimpltest.testupdatedaqrelatedpropertiesofdatatag,0.8780327002672887,0.1219672997327112,False,False,False
112,21.0,c2mon,DataTagConfigTransactedImpl,cern.c2mon.server.configuration.handler.transacted.datatagconfigtransactedimpltest.testupdatenondaqrelatedpropertiesofdatatag,0.8403423251213145,0.1596576748786855,False,False,False
113,21.0,c2mon,ConfigurationMapper,cern.c2mon.server.configuration.mybatis.configurationmappertest.testgetconfigname,0.2760985133084072,0.7239014866915927,True,False,False
115,21.0,c2mon,ParseToJSON,cern.c2mon.server.configuration.parser.tojson.parsetojson.parsetagwithdbhardwareaddress,0.6654846183693662,0.3345153816306337,False,False,False
118,21.0,c2mon,ParseToJSON,cern.c2mon.server.configuration.parser.tojson.parsetojson.parsetagwithsimplehardwareaddress,0.6595595299221169,0.3404404700778831,False,False,False
119,21.0,c2mon,JmsContainerManager,cern.c2mon.server.daq.jmscontainermanagertest.testunsubscribe,0.4985474278439545,0.5014525721560454,False,False,False
121,21.0,c2mon,TagUpdate,cern.c2mon.server.daq.update.tagupdatetest.testincomingdatainvalidtagwithnullvalue,0.6384773263271348,0.3615226736728651,False,False,False
123,21.0,c2mon,CommandRecordMapper,cern.c2mon.server.history.mapper.commandrecordmappertest.testlogcommand,0.1867545332120757,0.8132454667879242,True,False,False
125,21.0,c2mon,SupervisionEventMapper,cern.c2mon.server.history.mapper.supervisioneventmappertest.testlogsupervision,0.1344534143780027,0.8655465856219973,True,False,False
127,21.0,c2mon,AlarmRecordConverter,cern.c2mon.server.history.structure.alarmrecordconvertertest.teststringencoding,0.3071218034543195,0.6928781965456805,True,False,False
130,21.0,c2mon,SupervisionTagNotifier,cern.c2mon.server.supervision.impl.supervisiontagnotifiertest.testnotifyprocessevent,0.7800549508644175,0.2199450491355825,False,False,False
133,21.0,c2mon,ClientRequestImpl,cern.c2mon.shared.client.request.clientrequestimpltest.testactivealarmjsonmessageserialization,0.3783977630432912,0.6216022369567087,True,False,False
134,21.0,c2mon,ClientRequestImpl,cern.c2mon.shared.client.request.clientrequestimpltest.testconfigurationreportjsonmessageserialization,0.5220594397402,0.4779405602598,False,True,False
136,21.0,c2mon,ClientRequestReport,cern.c2mon.shared.client.request.clientrequestreporttest.testresult,0.9539173247261904,0.0460826752738097,False,False,False
138,21.0,c2mon,TransferTagImpl,cern.c2mon.shared.client.tag.transfertagimpltest.testbytejsonmsg,0.7648815553694925,0.2351184446305074,False,False,False
141,21.0,c2mon,TransferTagValueImpl,cern.c2mon.shared.client.tag.transfertagvalueimpltest.testfloatjsonmsg,0.8059281529935051,0.1940718470064949,False,False,False
142,21.0,c2mon,TransferTagValueImpl,cern.c2mon.shared.client.tag.transfertagvalueimpltest.testlongbackwardscompatibility,0.6121830215689121,0.3878169784310878,False,False,False
144,21.0,c2mon,JMXHardwareAddressImpl,cern.c2mon.shared.common.datatag.address.impl.jmxhardwareaddressimpltest.testgetcallmethod,0.7268937382330001,0.2731062617669999,False,False,False
147,21.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.testgetdescription,0.7987467441990698,0.2012532558009302,False,True,False
148,21.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.testisvalid,0.708798089420811,0.291201910579189,False,False,False
150,21.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.teststatusanddescriptioncomparisontrue2,0.7643647504016507,0.2356352495983492,False,False,False
151,21.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.testtostring,0.7048229637250751,0.2951770362749248,False,False,False
158,21.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testshortcast,0.3861136511206258,0.6138863488793742,True,True,False
162,21.0,c2mon,MultipleReturnValueRuleExpression,cern.c2mon.shared.rule.multiplereturnvalueruleexpressiontest.testcorrectrules,0.4713450316715755,0.5286549683284245,False,False,False
163,21.0,c2mon,MultipleReturnValueRuleExpression,cern.c2mon.shared.rule.multiplereturnvalueruleexpressiontest.testinvalidrules4,0.6718587631062269,0.328141236893773,False,False,False
165,21.0,c2mon,Parser,cern.c2mon.shared.rule.parsertest.test1,0.0870388279778489,0.9129611720221512,True,False,False
0,21.0,c2mon,BroadcastMessageImpl,cern.c2mon.client.common.admin.broadcastmessageimpltest.testtojson,0.5542546063642029,0.4457453936357971,False,False,False
4,21.0,c2mon,JmsProxy,cern.c2mon.client.core.jms.jmsproxytest.testsendrequestnoreply,0.2214527348346733,0.7785472651653267,True,False,False
5,21.0,c2mon,TagService,cern.c2mon.client.core.manager.tagservicetest.testgetunknowntags,0.5275352574811578,0.4724647425188422,False,True,False
7,21.0,c2mon,TagImpl,cern.c2mon.client.core.tag.tagimpltest.retrievetopicname,0.4774123568631274,0.5225876431368726,False,False,True
9,21.0,c2mon,ConfigurationController,cern.c2mon.daq.common.conf.configurationcontrollertest.testaddsubequipmentunitsuccess,0.4266280743163511,0.5733719256836489,False,False,False
11,21.0,c2mon,ConfigurationController,cern.c2mon.daq.common.conf.configurationcontrollertest.testnocommandtagchangerforimplementationlayer,0.6411403822494963,0.3588596177505037,False,False,False
14,21.0,c2mon,ConfigurationController,cern.c2mon.daq.common.conf.configurationcontrollertest.testupdatedatatagsuccess,0.6095914949921695,0.3904085050078305,False,False,False
15,21.0,c2mon,ConfigurationUpdater,cern.c2mon.daq.common.conf.configurationupdatertest.testupdatedatatag,0.5680243528149477,0.4319756471850523,False,False,False
17,21.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testonadddatatag,0.4346530320613476,0.5653469679386525,False,False,False
21,21.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testsendinvalidtagwithvalueconversionboolean2float,0.690204619703436,0.3097953802965639,False,False,False
24,21.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testsendtagfilterednotconvertable,0.7222570225616023,0.2777429774383977,False,False,False
26,21.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testsendtagfilteredtwicesamevaluesbutdiffvaluedesc,0.675234343601026,0.324765656398974,False,False,False
30,21.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testsendtagfilteredwithvalueconversionshort2float,0.6816104783287795,0.3183895216712205,False,False,False
31,21.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testsendvalidinvalidtagtimedeadbandenabled,0.7258799244171309,0.2741200755828691,False,False,False
33,21.0,c2mon,SDTTimeDeadbandScheduler,cern.c2mon.daq.common.impl.sdttimedeadbandschedulertest.testschedulefilterrepeatedvalue,0.6570712564905491,0.3429287435094509,False,False,False
35,21.0,c2mon,ActiveRequestSender,cern.c2mon.daq.common.messaging.impl.activerequestsendertest.testbadxmlsendprocessconnectionrequest,0.536345225348814,0.463654774651186,False,False,False
39,21.0,c2mon,SourceCommandExecutor,cern.c2mon.daq.common.messaging.impl.sourcecommandexecutortest.testcallsuccessreturnhello,0.825610237869036,0.174389762130964,False,False,False
40,21.0,c2mon,DataTagValueValidator,cern.c2mon.daq.common.tools.datatagvaluevalidatortest.isinrangelong,0.8459342883402485,0.1540657116597514,False,False,False
41,21.0,c2mon,CounterMovingAverage,cern.c2mon.daq.filter.dynamic.countermovingaveragetest.testaverage,0.0,1.0,True,True,False
43,21.0,c2mon,DataTagValueFilter,cern.c2mon.daq.tools.datatagvaluefiltertest.testisabsolutevaluedeadband,0.7402116338544605,0.2597883661455394,False,False,False
47,21.0,c2mon,FallbackFileController,cern.c2mon.pmanager.fallback.fallbackfilecontrollertest.testopenoutputstream,0.7358080953502265,0.2641919046497735,False,False,False
48,21.0,c2mon,FallbackFileManager,cern.c2mon.pmanager.fallback.manager.fallbackfilemanagertest.testfallbacklist,0.6657882944107042,0.3342117055892958,False,False,False
49,21.0,c2mon,PersistenceManager,cern.c2mon.pmanager.persistence.impl.persistencemanagertest.teststoreobjectconnectionfails,0.8495876844386749,0.150412315561325,False,False,False
51,21.0,c2mon,AlarmCache,cern.c2mon.server.cache.alarm.alarmcachetest.testgetwithnull,0.4227538739071163,0.5772461260928837,False,False,False
52,21.0,c2mon,AlarmFacadeImpl,cern.c2mon.server.cache.alarm.alarmfacadeimpltest.testupdatetimestampissettotagcachetimestamp,0.8000918967819274,0.1999081032180726,False,False,False
53,21.0,c2mon,AbstractTagFacade,cern.c2mon.server.cache.datatag.abstracttagfacadetest.testfilteroutrepeatednull,0.7816432526982762,0.2183567473017238,False,False,False
65,21.0,c2mon,DeviceClassMapper,cern.c2mon.server.cache.dbaccess.deviceclassmappertest.testgetall,0.5851740763455209,0.4148259236544791,False,True,False
66,21.0,c2mon,DeviceClassMapper,cern.c2mon.server.cache.dbaccess.deviceclassmappertest.testinsertdeviceclass,0.5635595201349709,0.4364404798650291,False,True,False
67,21.0,c2mon,DeviceMapper,cern.c2mon.server.cache.dbaccess.devicemappertest.testgetall,0.6131281078732913,0.3868718921267087,False,False,False
68,21.0,c2mon,DeviceMapper,cern.c2mon.server.cache.dbaccess.devicemappertest.testisindb,0.5522867633950082,0.4477132366049918,False,False,False
69,21.0,c2mon,EquipmentMapper,cern.c2mon.server.cache.dbaccess.equipmentmappertest.getbyname,0.381687576131952,0.618312423868048,True,False,False
72,21.0,c2mon,ProcessMapper,cern.c2mon.server.cache.dbaccess.processmappertest.testgetall,0.3801073311264473,0.6198926688735527,True,False,False
75,21.0,c2mon,RuleTagMapper,cern.c2mon.server.cache.dbaccess.ruletagmappertest.testgetnumberitems,0.4447505146063582,0.5552494853936418,False,False,False
77,21.0,c2mon,RuleTagMapper,cern.c2mon.server.cache.dbaccess.ruletagmappertest.testupdateruletag,0.5525774500368723,0.4474225499631277,False,False,False
78,21.0,c2mon,SubEquipmentMapper,cern.c2mon.server.cache.dbaccess.subequipmentmappertest.testretrieve,0.4921798330203484,0.5078201669796516,False,False,False
80,21.0,c2mon,SubEquipmentMapper,cern.c2mon.server.cache.dbaccess.subequipmentmappertest.testupdateconfig,0.5528765349645943,0.4471234650354057,False,False,False
81,21.0,c2mon,DeviceFacadeImpl,cern.c2mon.server.cache.device.devicefacadeimpltest.testgetdevices,0.7654035925171345,0.2345964074828654,False,False,False
83,21.0,c2mon,ControlTagLoaderDAO,cern.c2mon.server.cache.loading.controltagloaderdaotest.testgetall,0.6080147409359387,0.3919852590640613,False,False,False
84,21.0,c2mon,ControlTagLoaderDAO,cern.c2mon.server.cache.loading.controltagloaderdaotest.testgetitem,0.6773259725061195,0.3226740274938805,False,False,False
85,21.0,c2mon,RuleTagCache,cern.c2mon.server.cache.rule.ruletagcachetest.testcacheloading,0.6584153789569726,0.3415846210430274,False,True,False
88,21.0,c2mon,RuleTagCache,cern.c2mon.server.cache.rule.ruletagcachetest.testparentidloading,0.6382860011092492,0.3617139988907508,False,False,False
89,21.0,c2mon,SupervisionAppender,cern.c2mon.server.cache.supervision.supervisionappendertest.testaddsupervisionquality,0.217631014432022,0.782368985567978,True,False,False
92,21.0,c2mon,HeartbeatManagerImpl,cern.c2mon.server.client.heartbeat.heartbeatmanagerimpltest.testlistenernotified,0.3229261614078992,0.6770738385921008,True,False,False
93,21.0,c2mon,TagValuePublisher,cern.c2mon.server.client.publish.tagvaluepublishertest.testpublicationconfigupdate,0.6236752655251666,0.3763247344748334,False,False,False
95,21.0,c2mon,ClientRequestMessageConverter,cern.c2mon.server.client.request.clientrequestmessageconvertertest.testalarmvaluemessageconversion,0.8860029818112601,0.1139970181887398,False,False,False
99,21.0,c2mon,ClientRequestMessageConverter,cern.c2mon.server.client.request.clientrequestmessageconvertertest.testtransfertagvaluemessageconversion,0.8845051555665727,0.1154948444334272,False,False,False
100,21.0,c2mon,RepublisherImpl,cern.c2mon.server.common.republisher.republisherimpltest.testfailtopublish,0.5847396342811514,0.4152603657188486,False,False,False
101,21.0,c2mon,RepublisherImpl,cern.c2mon.server.common.republisher.republisherimpltest.testmultiplerepublication,0.5822118385933408,0.4177881614066592,False,False,False
102,21.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testcreateandupdatecommandtag,0.4004106125637878,0.5995893874362122,False,False,False
103,21.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testcreateupdatesubequipment,0.4486527954717044,0.5513472045282956,False,False,False
104,21.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testgetconfigurationreports,0.3726970694574794,0.6273029305425206,True,True,False
107,21.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testremovedatatag,0.5195019891029644,0.4804980108970356,False,False,False
108,21.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testremovedevice,0.361090048478673,0.638909951521327,True,False,False
114,21.0,c2mon,ParseToJSON,cern.c2mon.server.configuration.parser.tojson.parsetojson.parsecrudconfiguration,0.1540370595668073,0.8459629404331926,True,False,False
116,21.0,c2mon,ParseToJSON,cern.c2mon.server.configuration.parser.tojson.parsetojson.parsetagwithdiphardwareaddress,0.6642548674811534,0.3357451325188466,False,False,False
117,21.0,c2mon,ParseToJSON,cern.c2mon.server.configuration.parser.tojson.parsetojson.parsetagwithopchardwareaddress,0.6644520193113826,0.3355479806886173,False,False,False
120,21.0,c2mon,ProcessCommunicationManager,cern.c2mon.server.daq.out.processcommunicationmanagertest.testconfigurationrequest,0.9086694390608796,0.0913305609391204,False,True,False
122,21.0,c2mon,HistoryModule,cern.c2mon.server.history.historymoduletest.testcommandlogging,0.5243136553672202,0.4756863446327798,False,False,False
124,21.0,c2mon,ServerLifecycleEventMapper,cern.c2mon.server.history.mapper.serverlifecycleeventmappertest.testlogsingleevent,0.8411367140878412,0.1588632859121588,False,False,False
126,21.0,c2mon,AlarmRecordConverter,cern.c2mon.server.history.structure.alarmrecordconvertertest.testalarmlogconverter,0.4522838383378639,0.5477161616621361,False,False,False
128,21.0,c2mon,TagRecord,cern.c2mon.server.history.structure.tagrecordtest.testencodingwithnulldaqtimestamp,0.8697913799660073,0.1302086200339927,False,False,False
129,21.0,c2mon,TagRecord,cern.c2mon.server.history.structure.tagrecordtest.testencodingwithnullvalue,0.8741512694013616,0.1258487305986384,False,False,False
131,21.0,c2mon,SupervisionTagNotifier,cern.c2mon.server.supervision.impl.supervisiontagnotifiertest.testnotifysubequipmentevent,0.7847626007383933,0.2152373992616066,False,False,False
132,21.0,c2mon,SupervisionManager,cern.c2mon.server.supervision.supervisionmanagertest.testprocessalivetag,0.4271632369822581,0.5728367630177418,False,True,False
135,21.0,c2mon,ClientRequestImpl,cern.c2mon.shared.client.request.clientrequestimpltest.testconfigurationreportjsonresponsedeserialization,0.3951652089956785,0.6048347910043215,True,True,False
137,21.0,c2mon,Serializer,cern.c2mon.shared.client.serialize.serializer.jacksonjsondeserializationofresponsecollection,0.568829024711877,0.431170975288123,False,False,False
139,21.0,c2mon,TransferTagImpl,cern.c2mon.shared.client.tag.transfertagimpltest.testpublicationstransfer,0.8006237334258307,0.1993762665741693,False,False,False
140,21.0,c2mon,TransferTagImpl,cern.c2mon.shared.client.tag.transfertagimpltest.testruleidstransfer,0.8005125888756357,0.1994874111243643,False,False,False
143,21.0,c2mon,DataTagAddress,cern.c2mon.shared.common.datatag.address.impl.datatagaddresstest.parsebasichardwareaddresstoxml,0.7358280601717101,0.2641719398282899,False,False,False
145,21.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.testdefaultconstructor,0.8061082337228367,0.1938917662771633,False,False,False
146,21.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.testequalsmethod,0.8464454405616654,0.1535545594383346,False,False,False
149,21.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.testqualitystatuswithdescriptionconstructor,0.8475816555432825,0.1524183444567175,False,False,False
152,21.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testbooleanstringtolongcast,0.2424486096359813,0.7575513903640188,True,False,False
153,21.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testbytearraycast,0.2694822584258857,0.7305177415741142,True,False,True
154,21.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testdoublecast,0.4534229058490267,0.5465770941509733,False,True,True
155,21.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testexceptiontodoublecastexception,0.5156497761079069,0.4843502238920931,False,False,False
156,21.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testfloattobooleancastexception,0.508684243593502,0.491315756406498,False,False,True
157,21.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testintegertobooleancastexception,0.5258557175133239,0.474144282486676,False,False,True
159,21.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testshorttobooleancastexception,0.5166980153810119,0.4833019846189881,False,False,True
160,21.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.teststringarraycast,0.4440225735068013,0.5559774264931987,False,False,True
161,21.0,c2mon,DataTagValueUpdate,cern.c2mon.shared.daq.datatag.datatagvalueupdatetest.testfromxml,0.3884490029741996,0.6115509970258004,True,False,False
164,21.0,c2mon,MultipleReturnValueRuleExpression,cern.c2mon.shared.rule.multiplereturnvalueruleexpressiontest.testresultvalue,0.4835654187940428,0.5164345812059572,False,False,False
166,21.0,c2mon,ThreadHandler,cern.c2mon.shared.util.threadhandler.threadhandlertest.feedincorrectparameters,0.5022869308543993,0.4977130691456006,False,False,False
